Figure,Panel,Repetition,Seed,Size,Method,Epsilon,Accuracy,Unfairness,ReferenceAccuracy,ReferenceUnfairness,RuntimeSeconds,ExcessRisk,UnfairnessDifference
10,PoolSize,16,161777,40,Our Eps-Fair,0.1,0.7835,0.20090344596316348,0.88475,0.11621588977599152,,0.10125000000000006,0.08468755618717196
10,PoolSize,16,161777,40,Our Eps-Fair,0.15,0.8435,0.19196701301929453,0.96425,0.17134639905714327,,0.12075000000000002,0.020620613962151257
10,PoolSize,16,161777,60,Our Eps-Fair,0.0,0.73825,0.14644962090929253,0.74575,0.018935155095974876,,0.007500000000000062,0.12751446581331766
10,PoolSize,16,161777,60,Our Eps-Fair,0.05,0.78425,0.16374808041489297,0.81425,0.06260179333823634,,0.030000000000000027,0.10114628707665663
10,PoolSize,16,161777,60,Our Eps-Fair,0.1,0.789,0.16571561607647683,0.88475,0.11621588977599152,,0.09575,0.04949972630048531
10,PoolSize,16,161777,60,Our Eps-Fair,0.15,0.85775,0.16502792885363038,0.96425,0.17134639905714327,,0.10650000000000004,-0.006318470203512894
10,PoolSize,16,161777,80,Our Eps-Fair,0.0,0.72475,0.079417121311277,0.74575,0.018935155095974876,,0.02100000000000002,0.06048196621530212
10,PoolSize,16,161777,80,Our Eps-Fair,0.05,0.80125,0.12362490688089832,0.81425,0.06260179333823634,,0.013000000000000012,0.061023113542661975
10,PoolSize,16,161777,80,Our Eps-Fair,0.1,0.8365,0.15845188852665137,0.88475,0.11621588977599152,,0.048250000000000015,0.04223599875065985
10,PoolSize,16,161777,80,Our Eps-Fair,0.15,0.852,0.1636655579481514,0.96425,0.17134639905714327,,0.11225000000000007,-0.007680841108991865
10,PoolSize,16,161777,100,Our Eps-Fair,0.0,0.73625,0.07573061766065811,0.74575,0.018935155095974876,,0.009500000000000064,0.056795462564683236
10,PoolSize,16,161777,100,Our Eps-Fair,0.05,0.8035,0.12265764354345471,0.81425,0.06260179333823634,,0.010750000000000037,0.060055850205218364
10,PoolSize,16,161777,100,Our Eps-Fair,0.1,0.84625,0.16307689768539485,0.88475,0.11621588977599152,,0.03850000000000009,0.04686100790940333
10,PoolSize,16,161777,100,Our Eps-Fair,0.15,0.8625,0.17304436132737136,0.96425,0.17134639905714327,,0.10175000000000001,0.0016979622702280872
10,PoolSize,16,161777,120,Our Eps-Fair,0.0,0.734,0.054463077572869195,0.74575,0.018935155095974876,,0.011750000000000038,0.03552792247689432
10,PoolSize,16,161777,120,Our Eps-Fair,0.05,0.78825,0.09929053184729542,0.81425,0.06260179333823634,,0.026000000000000023,0.03668873850905907
10,PoolSize,16,161777,120,Our Eps-Fair,0.1,0.8455,0.16509394682702366,0.88475,0.11621588977599152,,0.03925000000000001,0.04887805705103214
10,PoolSize,16,161777,120,Our Eps-Fair,0.15,0.86325,0.16550105766294876,0.96425,0.17134639905714327,,0.10100000000000009,-0.005845341394194514
10,PoolSize,16,161777,140,Our Eps-Fair,0.0,0.74775,0.08469680870617025,0.74575,0.018935155095974876,,-0.0020000000000000018,0.06576165361019537
10,PoolSize,16,161777,140,Our Eps-Fair,0.05,0.814,0.13733163853859212,0.81425,0.06260179333823634,,0.0002500000000000835,0.07472984520035578
10,PoolSize,16,161777,140,Our Eps-Fair,0.1,0.84175,0.1846052587817033,0.88475,0.11621588977599152,,0.04300000000000004,0.06838936900571178
10,PoolSize,16,161777,140,Our Eps-Fair,0.15,0.86025,0.17550378090435123,0.96425,0.17134639905714327,,0.10400000000000009,0.004157381847207958
10,PoolSize,16,161777,160,Our Eps-Fair,0.0,0.7605,0.07926858087114216,0.74575,0.018935155095974876,,-0.01474999999999993,0.06033342577516729
10,PoolSize,16,161777,160,Our Eps-Fair,0.05,0.80075,0.12510055862708624,0.81425,0.06260179333823634,,0.013500000000000068,0.0624987652888499
10,PoolSize,16,161777,160,Our Eps-Fair,0.1,0.84275,0.1635687816007908,0.88475,0.11621588977599152,,0.04200000000000004,0.04735289182479928
10,PoolSize,16,161777,160,Our Eps-Fair,0.15,0.8625,0.16648482549374066,0.96425,0.17134639905714327,,0.10175000000000001,-0.00486157356340261
10,PoolSize,16,161777,180,Our Eps-Fair,0.0,0.758,0.08353049117622272,0.74575,0.018935155095974876,,-0.012249999999999983,0.06459533608024784
10,PoolSize,16,161777,180,Our Eps-Fair,0.05,0.81,0.1630273842053499,0.81425,0.06260179333823634,,0.004249999999999976,0.10042559086711356
10,PoolSize,16,161777,180,Our Eps-Fair,0.1,0.85125,0.17116159874525838,0.88475,0.11621588977599152,,0.033500000000000085,0.05494570896926686
10,PoolSize,16,161777,180,Our Eps-Fair,0.15,0.86325,0.17017783091446648,0.96425,0.17134639905714327,,0.10100000000000009,-0.0011685681426767958
10,PoolSize,16,161777,200,Our Eps-Fair,0.0,0.741,0.07408566982360948,0.74575,0.018935155095974876,,0.004750000000000032,0.0551505147276346
10,PoolSize,16,161777,200,Our Eps-Fair,0.05,0.81775,0.14256306279384562,0.81425,0.06260179333823634,,-0.0034999999999999476,0.07996126945560927
10,PoolSize,16,161777,200,Our Eps-Fair,0.1,0.85275,0.16712750046200076,0.88475,0.11621588977599152,,0.03200000000000003,0.05091161068600923
10,PoolSize,16,161777,200,Our Eps-Fair,0.15,0.865,0.18062942636132684,0.96425,0.17134639905714327,,0.09925000000000006,0.009283027304183566
10,PoolSize,16,161777,220,Our Eps-Fair,0.0,0.73825,0.08048016072375705,0.74575,0.018935155095974876,,0.007500000000000062,0.06154500562778217
10,PoolSize,16,161777,220,Our Eps-Fair,0.05,0.78975,0.1494659421027375,0.81425,0.06260179333823634,,0.024500000000000077,0.08686414876450116
10,PoolSize,16,161777,220,Our Eps-Fair,0.1,0.8445,0.1666026075599082,0.88475,0.11621588977599152,,0.04025000000000001,0.050386717783916665
10,PoolSize,16,161777,220,Our Eps-Fair,0.15,0.8595,0.17117810323860672,0.96425,0.17134639905714327,,0.10475000000000001,-0.00016829581853655684
10,PoolSize,16,161777,240,Our Eps-Fair,0.0,0.733,0.0870892100374327,0.74575,0.018935155095974876,,0.012750000000000039,0.06815405494145782
10,PoolSize,16,161777,240,Our Eps-Fair,0.05,0.781,0.1559429554696266,0.81425,0.06260179333823634,,0.03325,0.09334116213139027
10,PoolSize,16,161777,240,Our Eps-Fair,0.1,0.83825,0.16607771465781557,0.88475,0.11621588977599152,,0.046499999999999986,0.04986182488182404
10,PoolSize,16,161777,240,Our Eps-Fair,0.15,0.8565,0.17117810323860672,0.96425,0.17134639905714327,,0.10775000000000001,-0.00016829581853655684
10,PoolSize,16,161777,260,Our Eps-Fair,0.0,0.73625,0.084038879584967,0.74575,0.018935155095974876,,0.009500000000000064,0.06510372448899213
10,PoolSize,16,161777,260,Our Eps-Fair,0.05,0.80175,0.14449758946873287,0.81425,0.06260179333823634,,0.012500000000000067,0.08189579613049652
10,PoolSize,16,161777,260,Our Eps-Fair,0.1,0.84275,0.16761938437739674,0.88475,0.11621588977599152,,0.04200000000000004,0.05140349460140521
10,PoolSize,16,161777,260,Our Eps-Fair,0.15,0.85875,0.16665212103995314,0.96425,0.17134639905714327,,0.10550000000000004,-0.004694278017190134
10,PoolSize,16,161777,280,Our Eps-Fair,0.0,0.73375,0.08454726799371129,0.74575,0.018935155095974876,,0.01200000000000001,0.06561211289773641
10,PoolSize,16,161777,280,Our Eps-Fair,0.05,0.80175,0.1440057055533369,0.81425,0.06260179333823634,,0.012500000000000067,0.08140391221510054
10,PoolSize,16,161777,280,Our Eps-Fair,0.1,0.842,0.16711099596865248,0.88475,0.11621588977599152,,0.042750000000000066,0.05089510619266095
10,PoolSize,16,161777,280,Our Eps-Fair,0.15,0.859,0.165567075636342,0.96425,0.17134639905714327,,0.10525000000000007,-0.005779323420801286
10,PoolSize,16,161777,300,Our Eps-Fair,0.0,0.7385,0.07898800448422083,0.74575,0.018935155095974876,,0.007249999999999979,0.060052849388245955
10,PoolSize,16,161777,300,Our Eps-Fair,0.05,0.79875,0.1494659421027375,0.81425,0.06260179333823634,,0.01550000000000007,0.08686414876450116
10,PoolSize,16,161777,300,Our Eps-Fair,0.1,0.8405,0.16760287988404843,0.88475,0.11621588977599152,,0.04425000000000001,0.051386990108056904
10,PoolSize,16,161777,300,Our Eps-Fair,0.15,0.857,0.16816078177283766,0.96425,0.17134639905714327,,0.10725000000000007,-0.0031856172843056085
10,TrainingSize,17,171777,100,Unfair,,0.62675,0.26703912459873935,0.9775,0.17935335857759305,,0.35075,0.0876857660211463
10,TrainingSize,17,171777,100,Our Eps-Fair,0.0,0.56875,0.031188972602671144,0.73875,0.03257380342509153,,0.17000000000000004,-0.0013848308224203854
10,TrainingSize,17,171777,100,Our Eps-Fair,0.05,0.59575,0.07467376148478688,0.8245,0.0680749199981182,,0.22875,0.006598841486668686
10,TrainingSize,17,171777,100,Our Eps-Fair,0.1,0.61525,0.1111428082387174,0.89275,0.10801229982012715,,0.2775000000000001,0.00313050841859025
10,TrainingSize,17,171777,100,Our Eps-Fair,0.15,0.6245,0.1580583941167462,0.96825,0.16879671364180976,,0.34375,-0.010738319525063572
10,TrainingSize,17,171777,200,Unfair,,0.72175,0.18863177513590557,0.9775,0.17935335857759305,,0.25575000000000003,0.009278416558312519
10,TrainingSize,17,171777,200,Our Eps-Fair,0.0,0.64225,0.02920206318271859,0.73875,0.03257380342509153,,0.09650000000000003,-0.0033717402423729392
10,TrainingSize,17,171777,200,Our Eps-Fair,0.05,0.6795,0.08384357367430098,0.8245,0.0680749199981182,,0.14500000000000002,0.015768653676182784
10,TrainingSize,17,171777,200,Our Eps-Fair,0.1,0.7055,0.1233270172635903,0.89275,0.10801229982012715,,0.18725000000000003,0.015314717443463147
10,TrainingSize,17,171777,200,Our Eps-Fair,0.15,0.72225,0.17195124514658586,0.96825,0.16879671364180976,,0.2460000000000001,0.003154531504776098
10,TrainingSize,17,171777,300,Unfair,,0.74825,0.17078712642849778,0.9775,0.17935335857759305,,0.22925000000000006,-0.00856623214909527
10,TrainingSize,17,171777,300,Our Eps-Fair,0.0,0.65725,0.015784669066973372,0.73875,0.03257380342509153,,0.08150000000000002,-0.016789134358118157
10,TrainingSize,17,171777,300,Our Eps-Fair,0.05,0.701,0.06705093594944743,0.8245,0.0680749199981182,,0.12350000000000005,-0.0010239840486707674
10,TrainingSize,17,171777,300,Our Eps-Fair,0.1,0.732,0.11143458863968272,0.89275,0.10801229982012715,,0.16075000000000006,0.0034222888195555717
10,TrainingSize,17,171777,300,Our Eps-Fair,0.15,0.74775,0.1649054741606684,0.96825,0.16879671364180976,,0.22050000000000003,-0.0038912394811413675
10,TrainingSize,17,171777,400,Unfair,,0.7835,0.18044240515135046,0.9775,0.17935335857759305,,0.19400000000000006,0.0010890465737574129
10,TrainingSize,17,171777,400,Our Eps-Fair,0.0,0.68275,0.02674169877252039,0.73875,0.03257380342509153,,0.05600000000000005,-0.005832104652571141
10,TrainingSize,17,171777,400,Our Eps-Fair,0.05,0.72625,0.07291807426937288,0.8245,0.0680749199981182,,0.09825000000000006,0.004843154271254688
10,TrainingSize,17,171777,400,Our Eps-Fair,0.1,0.76125,0.11681676090723184,0.89275,0.10801229982012715,,0.13150000000000006,0.008804461087104684
10,TrainingSize,17,171777,400,Our Eps-Fair,0.15,0.78225,0.1664224319571108,0.96825,0.16879671364180976,,0.18600000000000005,-0.00237428168469897
10,TrainingSize,17,171777,500,Unfair,,0.793,0.18411643589489501,0.9775,0.17935335857759305,,0.1845,0.004763077317301967
10,TrainingSize,17,171777,500,Our Eps-Fair,0.0,0.6795,0.026054037930451163,0.73875,0.03257380342509153,,0.059250000000000025,-0.006519765494640367
10,TrainingSize,17,171777,500,Our Eps-Fair,0.05,0.73125,0.08023010112718323,0.8245,0.0680749199981182,,0.09325000000000006,0.012155181129065037
10,TrainingSize,17,171777,500,Our Eps-Fair,0.1,0.76875,0.12505317610223426,0.89275,0.10801229982012715,,0.124,0.017040876282107112
10,TrainingSize,17,171777,500,Our Eps-Fair,0.15,0.79225,0.1710779058675387,0.96825,0.16879671364180976,,0.17600000000000005,0.0022811922257289508
10,TrainingSize,17,171777,600,Unfair,,0.81,0.19060717349372747,0.9775,0.17935335857759305,,0.16749999999999998,0.01125381491613442
10,TrainingSize,17,171777,600,Our Eps-Fair,0.0,0.69975,0.03543505308601565,0.73875,0.03257380342509153,,0.039000000000000035,0.0028612496609241173
10,TrainingSize,17,171777,600,Our Eps-Fair,0.05,0.74075,0.07777424104564487,0.8245,0.0680749199981182,,0.08374999999999999,0.009699321047526674
10,TrainingSize,17,171777,600,Our Eps-Fair,0.1,0.781,0.11579127541567447,0.89275,0.10801229982012715,,0.11175000000000002,0.007778975595547313
10,TrainingSize,17,171777,600,Our Eps-Fair,0.15,0.8065,0.1640401425770165,0.96825,0.16879671364180976,,0.16175000000000006,-0.004756571064793269
10,TrainingSize,17,171777,700,Unfair,,0.82425,0.17862666022047186,0.9775,0.17935335857759305,,0.15325,-0.0007266983571211916
10,TrainingSize,17,171777,700,Our Eps-Fair,0.0,0.698,0.031543813604874266,0.73875,0.03257380342509153,,0.040750000000000064,-0.0010299898202172642
10,TrainingSize,17,171777,700,Our Eps-Fair,0.05,0.75075,0.07780527086530156,0.8245,0.0680749199981182,,0.07374999999999998,0.009730350867183366
10,TrainingSize,17,171777,700,Our Eps-Fair,0.1,0.79125,0.12060990611978112,0.89275,0.10801229982012715,,0.10150000000000003,0.012597606299653966
10,TrainingSize,17,171777,700,Our Eps-Fair,0.15,0.82275,0.16394705311804642,0.96825,0.16879671364180976,,0.14550000000000007,-0.004849660523763344
10,TrainingSize,17,171777,800,Unfair,,0.8355,0.16739887031437212,0.9775,0.17935335857759305,,0.14200000000000002,-0.01195448826322093
10,TrainingSize,17,171777,800,Our Eps-Fair,0.0,0.704,0.028540927831646204,0.73875,0.03257380342509153,,0.03475000000000006,-0.004032875593445326
10,TrainingSize,17,171777,800,Our Eps-Fair,0.05,0.75975,0.07567922773785608,0.8245,0.0680749199981182,,0.06474999999999997,0.007604307739737887
10,TrainingSize,17,171777,800,Our Eps-Fair,0.1,0.801,0.11554303685842095,0.89275,0.10801229982012715,,0.09175,0.007530737038293794
10,TrainingSize,17,171777,800,Our Eps-Fair,0.15,0.83525,0.16418378061316924,0.96825,0.16879671364180976,,0.133,-0.00461293302864052
10,TrainingSize,17,171777,900,Unfair,,0.84775,0.17855809432864986,0.9775,0.17935335857759305,,0.12975000000000003,-0.0007952642489431894
10,TrainingSize,17,171777,900,Our Eps-Fair,0.0,0.71275,0.027035481097334543,0.73875,0.03257380342509153,,0.026000000000000023,-0.0055383223277569865
10,TrainingSize,17,171777,900,Our Eps-Fair,0.05,0.7745,0.083288540287216,0.8245,0.0680749199981182,,0.050000000000000044,0.015213620289097798
10,TrainingSize,17,171777,900,Our Eps-Fair,0.1,0.81825,0.130077504481807,0.89275,0.10801229982012715,,0.07450000000000001,0.02206520466167984
10,TrainingSize,17,171777,900,Our Eps-Fair,0.15,0.84575,0.17349122506728967,0.96825,0.16879671364180976,,0.12250000000000005,0.004694511425479914
10,TrainingSize,17,171777,1000,Unfair,,0.85525,0.17552417873576504,0.9775,0.17935335857759305,,0.12225000000000008,-0.003829179841828012
10,TrainingSize,17,171777,1000,Our Eps-Fair,0.0,0.72025,0.025921910956429123,0.73875,0.03257380342509153,,0.018500000000000072,-0.006651892468662407
10,TrainingSize,17,171777,1000,Our Eps-Fair,0.05,0.7765,0.06977805671250073,0.8245,0.0680749199981182,,0.04800000000000004,0.0017031367143825332
10,TrainingSize,17,171777,1000,Our Eps-Fair,0.1,0.82075,0.11917953152980015,0.89275,0.10801229982012715,,0.07200000000000006,0.011167231709673
10,TrainingSize,17,171777,1000,Our Eps-Fair,0.15,0.854,0.17100433516609462,0.96825,0.16879671364180976,,0.11425000000000007,0.0022076215242848585
10,TrainingSize,17,171777,1100,Unfair,,0.8705,0.17588502550951463,0.9775,0.17935335857759305,,0.10699999999999998,-0.003468333068078422
10,TrainingSize,17,171777,1100,Our Eps-Fair,0.0,0.722,0.034744389358173186,0.73875,0.03257380342509153,,0.016750000000000043,0.0021705859330816563
10,TrainingSize,17,171777,1100,Our Eps-Fair,0.05,0.7865,0.0767847901833662,0.8245,0.0680749199981182,,0.038000000000000034,0.008709870185248006
10,TrainingSize,17,171777,1100,Our Eps-Fair,0.1,0.83275,0.12644100981042783,0.89275,0.10801229982012715,,0.06000000000000005,0.018428709990300676
10,TrainingSize,17,171777,1100,Our Eps-Fair,0.15,0.86175,0.1736218505984251,0.96825,0.16879671364180976,,0.10650000000000004,0.00482513695661535
10,TrainingSize,17,171777,1200,Unfair,,0.871,0.17798003881730345,0.9775,0.17935335857759305,,0.10650000000000004,-0.001373319760289593
10,TrainingSize,17,171777,1200,Our Eps-Fair,0.0,0.71975,0.030018848113036622,0.73875,0.03257380342509153,,0.019000000000000017,-0.0025549553120549073
10,TrainingSize,17,171777,1200,Our Eps-Fair,0.05,0.78675,0.07354517691501533,0.8245,0.0680749199981182,,0.03775000000000006,0.005470256916897134
10,TrainingSize,17,171777,1200,Our Eps-Fair,0.1,0.835,0.12016748094919218,0.89275,0.10801229982012715,,0.05775000000000008,0.012155181129065024
10,TrainingSize,17,171777,1200,Our Eps-Fair,0.15,0.867,0.16403513776739448,0.96825,0.16879671364180976,,0.10125000000000006,-0.00476157587441528
10,TrainingSize,17,171777,1300,Unfair,,0.87475,0.175947085148828,0.9775,0.17935335857759305,,0.10275000000000001,-0.0034062734287650387
10,TrainingSize,17,171777,1300,Our Eps-Fair,0.0,0.725,0.03616825769564551,0.73875,0.03257380342509153,,0.01375000000000004,0.003594454270553979
10,TrainingSize,17,171777,1300,Our Eps-Fair,0.05,0.78675,0.07863156493390147,0.8245,0.0680749199981182,,0.03775000000000006,0.010556644935783274
10,TrainingSize,17,171777,1300,Our Eps-Fair,0.1,0.82925,0.11882519100855922,0.89275,0.10801229982012715,,0.0635,0.010812891188432067
10,TrainingSize,17,171777,1300,Our Eps-Fair,0.15,0.8705,0.1679769258257185,0.96825,0.16879671364180976,,0.09775,-0.0008197878160912664
10,TrainingSize,17,171777,1400,Unfair,,0.87675,0.174492186991699,0.9775,0.17935335857759305,,0.10075,-0.004861171585894053
10,TrainingSize,17,171777,1400,Our Eps-Fair,0.0,0.722,0.032761984266880456,0.73875,0.03257380342509153,,0.016750000000000043,0.00018818084178892636
10,TrainingSize,17,171777,1400,Our Eps-Fair,0.05,0.786,0.07786733050461493,0.8245,0.0680749199981182,,0.03849999999999998,0.009792410506496735
10,TrainingSize,17,171777,1400,Our Eps-Fair,0.1,0.83475,0.12073402539840786,0.89275,0.10801229982012715,,0.05800000000000005,0.012721725578280704
10,TrainingSize,17,171777,1400,Our Eps-Fair,0.15,0.87175,0.1694628538025042,0.96825,0.16879671364180976,,0.09650000000000003,0.0006661401606944395
10,TrainingSize,17,171777,1500,Unfair,,0.88625,0.17904306038102616,0.9775,0.17935335857759305,,0.09125000000000005,-0.0003102981965668883
10,TrainingSize,17,171777,1500,Our Eps-Fair,0.0,0.729,0.036199287515302186,0.73875,0.03257380342509153,,0.009750000000000036,0.0036254840902106567
10,TrainingSize,17,171777,1500,Our Eps-Fair,0.05,0.7945,0.08211941675950588,0.8245,0.0680749199981182,,0.030000000000000027,0.014044496761387679
10,TrainingSize,17,171777,1500,Our Eps-Fair,0.1,0.8405,0.1256767753811413,0.89275,0.10801229982012715,,0.05225000000000002,0.01766447556101415
10,TrainingSize,17,171777,1500,Our Eps-Fair,0.15,0.875,0.17485954001795728,0.96825,0.16879671364180976,,0.09325000000000006,0.006062826376147523
10,TrainingSize,17,171777,1600,Unfair,,0.88575,0.17322346775251016,0.9775,0.17935335857759305,,0.09175,-0.00612989082508289
10,TrainingSize,17,171777,1600,Our Eps-Fair,0.0,0.72975,0.02327987195695061,0.73875,0.03257380342509153,,0.009000000000000008,-0.00929393146814092
10,TrainingSize,17,171777,1600,Our Eps-Fair,0.05,0.7935,0.07869362457321485,0.8245,0.0680749199981182,,0.031000000000000028,0.010618704575096657
10,TrainingSize,17,171777,1600,Our Eps-Fair,0.1,0.84275,0.11927912724127886,0.89275,0.10801229982012715,,0.050000000000000044,0.011266827421151704
10,TrainingSize,17,171777,1600,Our Eps-Fair,0.15,0.87775,0.16439598454114404,0.96825,0.16879671364180976,,0.09050000000000002,-0.004400729100665718
10,TrainingSize,17,171777,1700,Unfair,,0.88825,0.17768125168286725,0.9775,0.17935335857759305,,0.08925000000000005,-0.0016721068947258
10,TrainingSize,17,171777,1700,Our Eps-Fair,0.0,0.73125,0.03928375168536963,0.73875,0.03257380342509153,,0.007500000000000062,0.006709948260278098
10,TrainingSize,17,171777,1700,Our Eps-Fair,0.05,0.8015,0.08560076233260164,0.8245,0.0680749199981182,,0.02300000000000002,0.01752584233448344
